image_id,label,split,has_caliper
003510,0,test,False
004995,1,test,True
003643,1,test,False
003443,0,test,True
001266,1,test,True
000918,1,test,True
001878,0,test,False
000630,0,test,True
002231,1,test,False
004553,1,test,True
001255,1,test,False
000942,1,test,False
000952,1,test,True
002918,0,test,False
003838,1,test,True
002749,1,test,False
000225,0,test,True
001785,0,test,True
000040,0,test,False
002366,0,test,True
003249,1,test,False
001770,0,test,True
004191,1,test,False
003425,1,test,True
001321,1,test,True
003165,1,test,False
004626,0,test,True
003763,1,test,False
003936,1,test,True
001589,1,test,True
001178,1,test,True
004875,1,test,False
000025,0,test,False
004667,0,test,False
003053,1,test,False
000832,1,test,True
002171,1,test,False
004115,0,test,False
001705,1,test,True
003369,1,test,False
004258,1,test,False
000582,0,test,False
000546,0,test,True
000933,1,test,False
002928,0,test,False
002116,1,test,False
004718,0,test,False
004227,1,test,True
001892,0,test,False
002702,1,test,False
004167,1,test,False
001078,1,test,False
002465,0,test,False
004371,1,test,True
002253,1,test,True
001204,1,test,False
004728,1,test,False
000728,1,test,False
004744,1,test,True
004960,1,test,True
002052,1,test,False
002036,1,test,False
000382,0,test,False
000899,1,test,False
004990,1,test,True
003701,1,test,True
004724,1,test,True
000576,0,test,False
000149,0,test,True
003001,1,test,False
004416,1,test,False
000554,0,test,True
000016,0,test,True
000421,0,test,True
000669,0,test,True
002936,0,test,False
001072,1,test,True
001456,1,test,False
001156,1,test,True
003925,1,test,False
004448,1,test,False
003139,0,test,False
002328,1,test,True
002420,0,test,True
001775,0,test,False
001030,1,test,True
001684,1,test,False
001732,0,test,False
004435,1,test,False
000861,1,test,True
004762,1,test,False
000634,0,test,False
001722,1,test,True
004413,1,test,True
004752,1,test,False
001332,1,test,True
001941,0,test,True
002286,1,test,False
003263,1,test,False
004982,1,test,True
003658,1,test,True
001097,1,test,True
003489,0,test,False
004985,1,test,True
002631,1,test,False
003762,1,test,False
000202,0,test,True
001750,0,test,True
001442,1,test,True
000461,0,test,True
003809,1,test,True
000451,0,test,True
003026,1,test,True
001055,1,test,True
002759,1,test,True
000342,0,test,True
003677,1,test,False
001959,1,test,False
004782,1,test,False
004726,1,test,True
003526,0,test,True
002785,1,test,True
004485,1,test,True
004025,1,test,False
003846,1,test,True
000177,0,test,False
003134,1,test,False
001501,1,test,False
001085,1,test,True
004140,0,test,True
002155,1,test,True
001672,1,test,True
001200,1,test,False
001140,1,test,True
002637,1,test,True
001459,1,test,True
002736,1,test,False
003670,1,test,True
000035,0,test,True
002545,1,test,True
001764,0,test,False
001937,0,test,False
001610,1,test,False
003942,1,test,False
001295,1,test,False
002838,1,test,True
004631,0,test,False
004898,1,test,False
002827,1,test,False
001251,1,test,False
004142,0,test,True
002459,0,test,False
004419,1,test,False
001885,0,test,False
004840,1,test,True
002588,0,test,False
002546,1,test,True
000115,1,test,False
000858,1,test,True
001310,1,test,False
001822,1,test,False
002575,1,test,False
001586,1,test,False
003031,0,test,False
004641,0,test,False
000126,0,test,False
003326,1,test,False
001581,1,test,True
000445,0,test,True
004882,1,test,True
002135,1,test,False
003975,1,test,False
001613,1,test,False
001322,1,test,False
001790,0,test,True
001874,0,test,False
004397,1,test,False
004588,1,test,False
002237,1,test,True
003933,1,test,False
003761,1,test,False
004896,1,test,False
002832,1,test,True
002498,1,test,True
000180,1,test,False
004506,1,test,False
000601,0,test,False
001075,1,test,True
000759,1,test,True
004574,1,test,True
000307,0,test,False
003200,1,test,True
002582,1,test,True
003746,1,test,False
004095,1,test,False
004097,0,test,False
001299,1,test,True
002931,0,test,True
001058,1,test,True
003629,1,test,True
003171,1,test,False
003843,1,test,False
001562,1,test,True
001403,1,test,False
000646,1,test,True
004270,1,test,False
001810,1,test,True
002097,1,test,False
003706,1,test,True
000105,0,test,False
002179,1,test,False
004715,0,test,False
002016,1,test,False
003908,1,test,True
003904,1,test,True
000337,0,test,False
004974,1,test,True
003887,1,test,False
003916,1,test,False
001116,1,test,True
000637,0,test,False
001612,1,test,True
002110,1,test,False
000606,0,test,True
004500,1,test,False
002664,1,test,True
003891,1,test,False
000760,1,test,True
002278,1,test,False
004292,1,test,True
000318,0,test,False
000985,1,test,True
000361,0,test,False
002562,1,test,True
000997,1,test,True
004586,1,test,True
001041,1,test,False
002343,0,test,True
000044,0,test,True
002201,1,test,False
002738,1,test,False
003592,1,test,True
000405,0,test,False
001920,0,test,False
002235,1,test,True
003445,0,test,True
004740,1,test,False
001765,0,test,True
003558,0,test,True
000432,0,test,False
000579,0,test,False
002733,1,test,False
003077,1,test,False
000410,0,test,True
002675,1,test,False
003192,1,test,True
002726,1,test,False
002272,1,test,True
004248,1,test,True
000870,1,test,True
003358,1,test,False
000246,0,test,False
003802,1,test,False
003635,1,test,True
002554,1,test,False
001812,0,test,True
004230,1,test,True
003048,0,test,True
002340,0,test,True
003256,1,test,False
000735,1,test,False
000371,0,test,True
000131,0,test,True
004988,1,test,True
001181,1,test,False
003254,1,test,True
002971,0,test,False
002205,1,test,False
004370,1,test,False
002877,0,test,False
002243,1,test,False
002295,1,test,False
003874,1,test,False
001305,1,test,True
001119,1,test,True
000184,0,test,False
002175,1,test,False
003961,1,test,True
002381,0,test,False
004242,1,test,False
004096,0,test,False
004587,1,test,True
004481,1,test,False
002690,1,test,True
003826,1,test,True
002683,1,test,True
004365,1,test,True
003284,1,test,False
002707,1,test,True
001336,1,test,True
000240,1,test,False
003827,1,test,True
004345,1,test,True
003573,0,test,True
004812,1,test,False
004750,1,test,False
003621,1,test,True
003992,1,test,True
001314,1,test,True
001001,1,test,False
000652,0,test,True
003257,1,test,False
003814,1,test,False
000807,1,test,True
004543,1,test,True
002238,1,test,False
004333,1,test,True
004496,1,test,False
000011,0,test,True
002682,1,test,True
000651,0,test,True
001043,1,test,True
001243,1,test,True
002788,1,test,False
002606,0,test,True
003469,0,test,False
004906,1,test,True
002196,1,test,True
001719,1,test,True
000212,0,test,False
000607,0,test,True
004394,1,test,False
000776,1,test,True
000743,1,test,True
002368,0,test,False
003960,1,test,True
001407,1,test,True
004533,1,test,False
001161,1,test,False
000635,0,test,False
